  3500.0  4250.0  0.106999932E+02  0.126969161E+01 -0.439218613E+00  0.252566871E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  4250.0  5250.0  0.115468603E+02  0.232441915E+01 -0.469648839E+00 -0.159939685E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  5250.0  5500.0  0.133869850E+02  0.216045711E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  5500.0  5750.0  0.136030307E+02  0.187006957E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  3500.0  4250.0  0.108572509E+02  0.115429462E+01 -0.343301147E+00  0.193449818E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  4250.0  5500.0  0.125032009E+02  0.483865997E+00  0.155751759E+01 -0.127076994E+01  0.364620960E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  5500.0  5750.0  0.136379162E+02  0.182963721E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  5750.0  7250.0  0.136631063E+02  0.116801471E+01 -0.324086906E+00  0.100147496E+00 -0.112575940E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  3500.0  4250.0  0.109979766E+02  0.106693471E+01 -0.271919661E+00  0.150846532E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  4250.0  5750.0  0.126897158E+02  0.415222783E+00  0.182018772E+01 -0.150148837E+01  0.435420582E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  5750.0  6000.0  0.138583806E+02  0.155661833E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  6000.0  8250.0  0.132430012E+02  0.286990801E+01 -0.197061878E+01  0.130052523E+01 -0.598908487E+00  0.204480581E+00 -0.331007531E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00
  3500.0  4250.0  0.111133560E+02  0.102535038E+01 -0.242922166E+00  0.128963920E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  4250.0  6000.0  0.151720265E+02 -0.524080145E+01  0.802384789E+01 -0.579836753E+01  0.230473496E+01 -0.409200430E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  6000.0  6250.0  0.140527330E+02  0.133833223E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  6250.0  8750.0  0.141138968E+02  0.110928407E+01 -0.224658514E-01 -0.163695875E+00  0.171256961E+00 -0.674315622E-01  0.901651643E-02  0.000000000E+00  0.000000000E+00  0.000000000E+00
  3500.0  4750.0  0.988186587E+01  0.479527942E+01 -0.327770669E+01  0.205148034E+01 -0.534591404E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  4750.0  6500.0  0.120303799E+02  0.367903154E+01 -0.192236512E+01  0.711674186E+00 -0.201388588E+00  0.455152356E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  6500.0  9000.0  0.133353303E+02  0.331905247E+01 -0.261201593E+01  0.177530481E+01 -0.832086876E+00  0.256080087E+00 -0.421136528E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00
  9000.0 10000.0  0.151945505E+02  0.308212876E+00 -0.100499587E-01 -0.371363425E-02  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  3500.0  4250.0  0.111537912E+02  0.130957522E+01 -0.459221022E+00  0.173822549E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  4250.0  6500.0  0.313954559E+02 -0.448963390E+02  0.530957626E+02 -0.400861028E+02  0.204782018E+02 -0.672107059E+01  0.111632471E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00
  6500.0  6750.0  0.143824069E+02  0.106215553E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  6750.0 11000.0 -0.609551219E+02  0.199026337E+03 -0.250863909E+03  0.231195163E+03 -0.167527694E+03  0.969415750E+02 -0.442650966E+02  0.153058475E+02 -0.365036681E+01  0.464951462E+00
  3500.0  4250.0  0.109943280E+02  0.179717219E+01 -0.812979949E+00  0.268691374E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  4250.0  6750.0  0.339890476E+02 -0.510300428E+02  0.600635441E+02 -0.453088707E+02  0.231526475E+02 -0.759235200E+01  0.125530997E+01  0.000000000E+00  0.000000000E+00  0.000000000E+00
  6750.0  7000.0  0.145295253E+02  0.912501586E-01  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00
  7000.0 21000.0 -0.211362939E+03  0.589998327E+03 -0.732794876E+03  0.656535103E+03 -0.456609498E+03  0.248911340E+03 -0.103916388E+03  0.313587605E+02 -0.606592252E+01  0.553727176E+00
